,DHSID,DHSCC_hhm,DHSYEAR_hhm,DHSCLUST,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,geometry,cluster_shch,total_count_shch,treat_src_yes,residence_urban_shchhh,residence_rural,alive_yes,fever_rec_only treated nets,cluster_hh,total_count_hh,net_use_yes,nets_sum,hh_size_mean,hh_size_sum,cluster,total_count,residence_urban_hhm,region_mode,net_owned_only treated (itn) nets,net_owned_did not sleep under a net,pop2020,arid_20,DLST_20,DTemp20,EVI20,FD_20,ITN_20,LST_20,MI_20,MP_20,Matemp20,Meantem20,Mintem20,NLST20,PET_20,Prec20,Rain20,U5pop20,UNpopc20,UNpop20,WD_20,GPS_Dataset,DHSCC_cov,DHSYEAR_cov,SurveyID,D.e,Elev,Global_Human_Footprint,Growing_Season_Length,Irrigation,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Nightligh
155,KE202000003459,KE,2020.0,3459.0,U,-4.18177,39.442621,9999.0,392.0,WGS84,POINT (39.44262112 -4.181769603),3459,9,0,9,0,9,5,3459,25,16,32,3,76,3459,78,78,coast,31,35,1130.679321,22.82820702,28.33437157,7.907552242,0.475267559,0.0,0.711497426,24.94916153,0.090740234,0.054679397,30.7734375,26.79388046,22.86588669,21.5639534,4.168619633,95.16210938,1737.313843,170.6823273,188.2958069,8.775697708,12.16856766,KEGE81FL,KE,2020,KE2020DHS,2.0,346.3008423,30.64855576,7,0.087579764,13.11866093,48.38076019,14.43045139,0.014677984,4.216325283,0.289948642
156,KE202000003481,KE,2020.0,3481.0,U,-3.212612,40.10074,9999.0,22.0,WGS84,POINT (40.10073961 -3.212611947),3481,6,0,6,0,6,3,3481,24,11,21,2,65,3481,65,65,coast,22,35,91366.3125,16.59567833,30.65353775,7.565480709,0.368238956,0.0,0.647975266,26.92259598,0.092811644,0.060788106,30.96096611,27.15947723,23.39548683,23.19165421,4.504123211,74.74897766,1396.732544,14273.76855,70346.25,3312.226807,10.40627861,KEGE81FL,KE,2020,KE2020DHS,2.0,21.51464272,59.18094254,7,0.0,25.86581612,147.0278778,41.98671722,0.104770288,3.48167038,3.186089993
157,KE202000003526,KE,2020.0,3526.0,U,3.404486,40.221435,9999.0,594.0,WGS84,POINT (40.22143492 3.404485635),3526,19,2,19,0,19,7,3526,27,23,47,4,120,3526,120,120,north eastern,50,32,67858.26563,8.422388077,36.41012573,10.91336823,0.219768345,0.0,0.494403154,29.6243248,0.04505353,0.023322383,31.67021179,26.18488121,20.75684357,22.83852386,4.737615585,39.90203857,388.3673706,9134.871094,40957.6875,1907.123291,5.988862991,KEGE81FL,KE,2020,KE2020DHS,9.0,598.3798828,23.34310341,4,0.0,10.06255245,10.18271828,18.38146591,0.0,11.64235115,0.102579117
158,KE202000003535,KE,2020.0,3535.0,U,3.526712,39.074842,9999.0,1078.0,WGS84,POINT (39.07484173 3.526711957),3535,22,6,22,0,22,8,3535,27,18,36,5,159,3535,159,159,eastern,40,89,44870.84766,11.42488289,30.20225525,10.21536446,0.346598208,0.0,0.420362085,25.32072449,0.077731252,0.047109429,29.61072159,24.47339439,19.39535713,20.43919563,4.434939384,50.66866302,757.5626831,6377.460449,32726.2832,1524.043091,8.379379272,KEGE81FL,KE,2020,KE2020DHS,2.0,1032.692383,35.97029114,6,0.0,2.56822443,5.965947628,4.748839855,0.000943117,0.730067134,0.622509837
159,KE202000003553,KE,2020.0,3553.0,U,-0.069162,37.668796,9999.0,1498.0,WGS84,POINT (37.66879595 -0.069162362),3553,8,2,8,0,8,6,3553,27,14,28,2,60,3553,61,61,eastern,26,21,21720.74219,26.02415276,26.57052422,11.88789082,0.459501654,0.040807292,0.440198272,21.25370026,0.076901801,0.051564332,26.90286446,20.92682266,15.01497459,15.93687725,3.929948092,102.2735672,1777.477661,2248.341797,19558.0957,909.0900269,13.0976038,KEGE81FL,KE,2020,KE2020DHS,9.0,1386.170898,23.87020683,8,3.424076557,82.19260406,467.8057861,55.7618866,5.871137142,56.87791061,0.084088042
160,KE202000003556,KE,2020.0,3556.0,U,0.236019,37.926814,9999.0,1630.0,WGS84,POINT (37.92681443 0.236019278),3556,7,0,7,0,7,2,3556,27,12,15,1,53,3556,54,54,eastern,17,37,45860.52734,19.89052391,23.27629089,12.13932323,0.506507397,0.0,0.420271426,18.06130219,0.164249718,0.154750407,29.16475677,23.06731796,17.02543449,12.84631348,4.406206608,87.64175415,1978.199829,6617.296875,41746.15234,1940.439087,10.93177032,KEGE81FL,KE,2020,KE2020DHS,10.0,1673.672729,30.53032112,8,2.655669689,68.84503937,932.3814697,34.94775772,11.04435635,37.48985291,0.27201432
161,KE202000003616,KE,2020.0,3616.0,U,-1.086498,37.093654,9999.0,1469.0,WGS84,POINT (37.09365399 -1.08649762),3616,8,3,8,0,8,5,3616,24,15,31,2,71,3616,71,71,central,19,42,6084.478516,23.79813194,30.17142296,11.57594013,0.316877782,0.010208333,0.370890588,22.94989777,0.06579183,0.041686129,26.04241943,20.23466492,14.46647835,15.72837162,3.720457315,88.53993225,1102.670776,689.121582,13283.62988,617.5576782,12.79968452,KEGE81FL,KE,2020,KE2020DHS,4.0,1467.234375,29.8306675,7,0.887592793,34.73700333,222.872818,29.83490562,5.320425034,13.92267227,0.42862463
162,KE202000003625,KE,2020.0,3625.0,U,3.129364,35.606023,9999.0,501.0,WGS84,POINT (35.60602347 3.129363672),3625,11,5,11,0,11,4,3625,29,17,31,2,79,3625,79,79,rift valley,28,41,8798.640625,6.310198307,42.73668671,11.64914703,0.139750645,0.0,0.391988575,34.63381958,0.068172738,0.037634015,35.13109207,29.28279877,23.48194504,26.53095436,5.935431004,37.4537468,283.0653992,1214.311768,1581.448853,73.61904907,9.278471947,KEGE81FL,KE,2020,KE2020DHS,1.0,526.1152344,42.56944656,1,2.245993614,0.154413149,0.035146911,14.58237267,0.0,4.074915409,0.087907493
163,KE202000003636,KE,2020.0,3636.0,U,3.721403,34.853267,9999.0,600.0,WGS84,POINT (34.85326723 3.721402744),3636,7,3,7,0,5,2,3636,26,25,35,1,40,3636,40,40,rift valley,12,6,24394.39258,12.41250896,39.31287766,12.38333321,0.250186741,0.0,0.425170273,31.66433144,0.146126658,0.100723408,33.77397537,27.56090927,21.39064026,24.01578522,5.194777489,64.48022461,415.9493408,2652.861328,9955.027344,463.7064209,11.85677052,KEGE81FL,KE,2020,KE2020DHS,4.0,599.8710938,24.09540749,1,0.0,0.106156319,0.179621741,3.292008162,0.0,2.507117748,0.42280677
164,KE202000003645,KE,2020.0,3645.0,U,1.236835,35.121606,9999.0,2082.0,WGS84,POINT (35.12160569 1.236835159),3645,7,1,7,0,7,5,3645,21,12,28,3,77,3645,78,78,rift valley,41,37,17139.70313,41.47654343,24.54174805,13.80859375,0.455635458,0.002296007,0.451124847,18.54585266,0.1324462,0.085724019,24.76945877,17.84908867,10.96086502,12.54995918,3.638671875,150.9195251,2212.378174,3009.561768,16155.26074,751.0935059,18.97802544,KEGE81FL,KE,2020,KE2020DHS,1.0,2015.256836,28.83020592,10,0.043683846,74.81089783,261.1859131,29.78357697,0.016520884,64.84802246,0.309881985
165,KE202000003691,KE,2020.0,3691.0,U,0.461686,35.252916,9999.0,2108.0,WGS84,POINT (35.25291638 0.461686058),3691,11,4,11,0,10,9,3691,29,20,40,3,89,3691,89,89,rift valley,48,37,77777.22656,40.53651428,26.60008621,13.42021179,0.362238258,0.0,0.411778837,18.12689972,0.108030364,0.074262224,25.30010223,18.56941605,11.87989044,9.653715134,3.868995905,156.8356018,1901.882324,10532.38281,58901.23828,2737.91333,19.08480072,KEGE81FL,KE,2020,KE2020DHS,1.0,2118.732422,46.26657867,10,0.262054801,129.168457,1004.563965,74.08913422,2.804540634,59.79395676,1.523612142
166,KE202000003696,KE,2020.0,3696.0,U,0.971934,35.56237,9999.0,2261.0,WGS84,POINT (35.5623703 0.971934045),3696,8,1,8,0,8,4,3696,27,13,28,3,86,3696,86,86,rift valley,30,53,9755.572266,30.22486305,22.06583595,14.22330761,0.463392615,0.000286458,0.355343729,15.39120102,0.096416965,0.062738501,27.95707512,20.81558228,13.73376751,8.716566086,4.140841961,125.1563797,2167.512207,1539.768921,6559.936523,304.9602051,17.0703373,KEGE81FL,KE,2020,KE2020DHS,1.0,2262.855469,32.03782654,8,0.56299293,33.76265335,169.2286224,31.6565609,0.061841346,77.98360443,0.078697652
